date,country,cases,deaths
2019-12-29,Afghanistan,0,0
2020-01-05,Afghanistan,0,0
2020-01-12,Afghanistan,0,0
2020-01-19,Afghanistan,0,0
2020-01-26,Afghanistan,0,0
2020-02-02,Afghanistan,0,0
2020-02-09,Afghanistan,0,0
2020-02-16,Afghanistan,0,0
2020-02-23,Afghanistan,1,0
2020-03-01,Afghanistan,0,0
2020-03-08,Afghanistan,6,0
2020-03-15,Afghanistan,17,0
2020-03-22,Afghanistan,67,2
2020-03-29,Afghanistan,144,2
2020-04-05,Afghanistan,286,11
2020-04-12,Afghanistan,324,15
2020-04-19,Afghanistan,506,13
2020-04-26,Afghanistan,984,25
2020-05-03,Afghanistan,1443,41
2020-05-10,Afghanistan,2624,59
2020-05-17,Afghanistan,2814,37
2020-05-24,Afghanistan,4443,41
2020-05-31,Afghanistan,5310,63
2020-06-07,Afghanistan,4577,137
2020-06-14,Afghanistan,4332,102
2020-06-21,Afghanistan,1603,70
2020-03-08,Albania,33,1
2020-03-15,Albania,37,1
2020-03-22,Albania,116,7
2020-03-29,Albania,118,8
2020-04-05,Albania,112,6
2020-04-12,Albania,123,3
2020-04-19,Albania,139,1
2020-04-26,Albania,104,4
2020-05-03,Albania,68,0
2020-05-10,Albania,66,0
2020-05-17,Albania,65,0
2020-05-24,Albania,118,2
2020-05-31,Albania,113,0
2020-06-07,Albania,204,3
2020-06-14,Albania,422,6
2020-06-21,Albania,354,7
2019-12-29,Algeria,0,0
2020-01-05,Algeria,0,0
2020-01-12,Algeria,0,0
2020-01-19,Algeria,0,0
2020-01-26,Algeria,0,0
2020-02-02,Algeria,0,0
2020-02-09,Algeria,0,0
2020-02-16,Algeria,0,0
2020-02-23,Algeria,1,0
2020-03-01,Algeria,16,0
2020-03-08,Algeria,9,2
2020-03-15,Algeria,76,8
2020-03-22,Algeria,307,16
2020-03-29,Algeria,762,79
2020-04-05,Algeria,590,151
2020-04-12,Algeria,657,108
2020-04-19,Algeria,709,51
2020-04-26,Algeria,1027,38
2020-05-03,Algeria,1215,35
2020-05-10,Algeria,1260,48
2020-05-17,Algeria,1289,46
2020-05-24,Algeria,1216,56
2020-05-31,Algeria,801,52
2020-06-07,Algeria,763,61
2020-06-14,Algeria,806,74
2020-06-21,Algeria,941,53
2020-03-01,Andorra,1,0
2020-03-08,Andorra,1,0
2020-03-15,Andorra,73,0
2020-03-22,Andorra,192,3
2020-03-29,Andorra,172,13
2020-04-05,Andorra,162,10
2020-04-12,Andorra,95,9
2020-04-19,Andorra,35,5
2020-04-26,Andorra,15,3
2020-05-03,Andorra,6,4
2020-05-10,Andorra,9,2
2020-05-17,Andorra,1,2
2020-05-24,Andorra,2,0
2020-05-31,Andorra,88,0
2020-06-07,Andorra,1,0
2020-06-14,Andorra,2,1
2020-06-21,Andorra,0,0
2020-03-22,Angola,4,0
2020-03-29,Angola,4,2
2020-04-05,Angola,11,0
2020-04-12,Angola,0,0
2020-04-19,Angola,6,0
2020-04-26,Angola,4,0
2020-05-03,Angola,14,0
2020-05-10,Angola,5,0
2020-05-17,Angola,12,1
2020-05-24,Angola,17,1
2020-05-31,Angola,9,0
2020-06-07,Angola,44,1
2020-06-14,Angola,36,3
2020-06-21,Angola,31,2
2020-03-22,Anguilla,2,0
2020-03-29,Anguilla,1,0
2020-04-05,Anguilla,0,0
2020-04-12,Anguilla,0,0
2020-04-19,Anguilla,0,0
2020-04-26,Anguilla,0,0
2020-05-03,Anguilla,0,0
2020-05-10,Anguilla,0,0
2020-05-17,Anguilla,0,0
2020-05-24,Anguilla,0,0
2020-05-31,Anguilla,0,0
2020-06-07,Anguilla,0,0
2020-06-14,Anguilla,0,0
2020-06-21,Anguilla,0,0
2020-03-15,Antigua_and_Barbuda,1,0
2020-03-22,Antigua_and_Barbuda,6,0
2020-03-29,Antigua_and_Barbuda,8,0
2020-04-05,Antigua_and_Barbuda,6,2
2020-04-12,Antigua_and_Barbuda,2,0
2020-04-19,Antigua_and_Barbuda,1,1
2020-04-26,Antigua_and_Barbuda,1,0
2020-05-03,Antigua_and_Barbuda,0,0
2020-05-10,Antigua_and_Barbuda,0,0
2020-05-17,Antigua_and_Barbuda,0,0
2020-05-24,Antigua_and_Barbuda,0,0
2020-05-31,Antigua_and_Barbuda,1,0
2020-06-07,Antigua_and_Barbuda,0,0
2020-06-14,Antigua_and_Barbuda,0,0
2020-06-21,Antigua_and_Barbuda,39,0
2020-03-01,Argentina,8,0
2020-03-08,Argentina,26,2
2020-03-15,Argentina,124,1
2020-03-22,Argentina,532,14
2020-03-29,Argentina,575,20
2020-04-05,Argentina,710,45
2020-04-12,Argentina,683,40
2020-04-19,Argentina,765,45
2020-04-26,Argentina,1096,58
2020-05-03,Argentina,1079,68
2020-05-10,Argentina,1868,63
2020-05-17,Argentina,3170,77
2020-05-24,Argentina,4770,87
2020-05-31,Argentina,5618,112
2020-06-07,Argentina,7727,153
2020-06-14,Argentina,10806,194
2020-06-21,Argentina,12887,145
2019-12-29,Armenia,0,0
2020-01-05,Armenia,0,0
2020-01-12,Armenia,0,0
2020-01-19,Armenia,0,0
2020-01-26,Armenia,0,0
2020-02-02,Armenia,0,0
2020-02-09,Armenia,0,0
2020-02-16,Armenia,0,0
2020-02-23,Armenia,0,0
2020-03-01,Armenia,1,0
2020-03-08,Armenia,12,0
2020-03-15,Armenia,123,0
2020-03-22,Armenia,236,1
2020-03-29,Armenia,364,6
2020-04-05,Armenia,201,4
2020-04-12,Armenia,311,9
2020-04-19,Armenia,429,8
2020-04-26,Armenia,471,5
2020-05-03,Armenia,881,10
2020-05-10,Armenia,1015,9
2020-05-17,Armenia,1884,22
2020-05-24,Armenia,2748,46
2020-05-31,Armenia,3141,63
2020-06-07,Armenia,3464,75
2020-06-14,Armenia,3876,61
2020-06-21,Armenia,4090,91
2020-03-08,Aruba,2,0
2020-03-15,Aruba,2,0
2020-03-22,Aruba,24,0
2020-03-29,Aruba,34,0
2020-04-05,Aruba,24,0
2020-04-12,Aruba,10,2
2020-04-19,Aruba,4,0
2020-04-26,Aruba,0,0
2020-05-03,Aruba,1,1
2020-05-10,Aruba,0,0
2020-05-17,Aruba,0,0
2020-05-24,Aruba,0,0
2020-05-31,Aruba,0,0
2020-06-07,Aruba,0,0
2020-06-14,Aruba,0,0
2020-06-21,Aruba,0,0
2019-12-29,Australia,0,0
2020-01-05,Australia,0,0
2020-01-12,Australia,0,0
2020-01-19,Australia,1,0
2020-01-26,Australia,8,0
2020-02-02,Australia,5,0
2020-02-09,Australia,1,0
2020-02-16,Australia,6,0
2020-02-23,Australia,4,0
2020-03-01,Australia,38,2
2020-03-08,Australia,134,1
2020-03-15,Australia,677,4
2020-03-22,Australia,2504,6
2020-03-29,Australia,2170,17
2020-04-05,Australia,690,24
2020-04-12,Australia,295,13
2020-04-19,Australia,154,12
2020-04-26,Australia,80,14
2020-05-03,Australia,147,4
2020-05-10,Australia,105,1
2020-05-17,Australia,76,3
2020-05-24,Australia,78,1
2020-05-31,Australia,78,0
2020-06-07,Australia,39,0
2020-06-14,Australia,119,0
2020-06-21,Australia,149,2
2019-12-29,Austria,0,0
2020-01-05,Austria,0,0
2020-01-12,Austria,0,0
2020-01-19,Austria,0,0
2020-01-26,Austria,0,0
2020-02-02,Austria,0,0
2020-02-09,Austria,0,0
2020-02-16,Austria,0,0
2020-02-23,Austria,7,0
2020-03-01,Austria,67,0
2020-03-08,Austria,430,1
2020-03-15,Austria,2145,5
2020-03-22,Austria,5048,62
2020-03-29,Austria,3828,100
2020-04-05,Austria,2035,151
2020-04-12,Austria,1043,112
2020-04-19,Austria,465,82
2020-04-26,Austria,390,76
2020-05-03,Austria,277,25
2020-05-10,Austria,333,14
2020-05-17,Austria,293,7
2020-05-24,Austria,233,33
2020-05-31,Austria,209,4
2020-06-07,Austria,191,3
2020-06-14,Austria,191,13
2020-06-21,Austria,246,10
2019-12-29,Azerbaijan,0,0
2020-01-05,Azerbaijan,0,0
2020-01-12,Azerbaijan,0,0
2020-01-19,Azerbaijan,0,0
2020-01-26,Azerbaijan,0,0
2020-02-02,Azerbaijan,0,0
2020-02-09,Azerbaijan,0,0
2020-02-16,Azerbaijan,0,0
2020-02-23,Azerbaijan,1,0
2020-03-01,Azerbaijan,8,0
2020-03-08,Azerbaijan,4,0
2020-03-15,Azerbaijan,31,1
2020-03-22,Azerbaijan,121,2
2020-03-29,Azerbaijan,278,2
2020-04-05,Azerbaijan,548,5
2020-04-12,Azerbaijan,349,5
2020-04-19,Azerbaijan,252,6
2020-04-26,Azerbaijan,262,4
2020-05-03,Azerbaijan,425,3
2020-05-10,Azerbaijan,701,8
2020-05-17,Azerbaijan,875,10
2020-05-24,Azerbaijan,1134,12
2020-05-31,Azerbaijan,1871,24
2020-06-07,Azerbaijan,2358,31
2020-06-14,Azerbaijan,2111,26
2020-06-21,Azerbaijan,3523,41
2020-03-15,Bahamas,4,0
2020-03-22,Bahamas,5,0
2020-03-29,Bahamas,15,3
2020-04-05,Bahamas,18,5
2020-04-12,Bahamas,13,1
2020-04-19,Bahamas,18,2
2020-04-26,Bahamas,9,0
2020-05-03,Bahamas,10,0
2020-05-10,Bahamas,4,0
2020-05-17,Bahamas,1,0
2020-05-24,Bahamas,5,0
2020-05-31,Bahamas,0,0
2020-06-07,Bahamas,1,0
2020-06-14,Bahamas,1,0
2020-06-21,Bahamas,0,0
2019-12-29,Bahrain,0,0
2020-01-05,Bahrain,0,0
2020-01-12,Bahrain,0,0
2020-01-19,Bahrain,0,0
2020-01-26,Bahrain,0,0
2020-02-02,Bahrain,0,0
2020-02-09,Bahrain,0,0
2020-02-16,Bahrain,0,0
2020-02-23,Bahrain,38,0
2020-03-01,Bahrain,18,0
2020-03-08,Bahrain,154,0
2020-03-15,Bahrain,75,1
2020-03-22,Bahrain,181,3
2020-03-29,Bahrain,177,0
2020-04-05,Bahrain,355,2
2020-04-12,Bahrain,746,1
2020-04-19,Bahrain,774,1
2020-04-26,Bahrain,652,0
2020-05-03,Bahrain,1274,0
2020-05-10,Bahrain,2139,4
2020-05-17,Bahrain,1831,0
2020-05-24,Bahrain,2035,3
2020-05-31,Bahrain,3386,8
2020-06-07,Bahrain,3878,13
2020-06-14,Bahrain,3203,21
2020-06-21,Bahrain,3165,14
2020-03-08,Bangladesh,3,0
2020-03-15,Bangladesh,14,0
2020-03-22,Bangladesh,31,5
2020-03-29,Bangladesh,13,1
2020-04-05,Bangladesh,363,21
2020-04-12,Bangladesh,1414,48
2020-04-19,Bangladesh,2851,56
2020-04-26,Bangladesh,3549,39
2020-05-03,Bangladesh,4896,36
2020-05-10,Bangladesh,6931,92
2020-05-17,Bangladesh,10140,134
2020-05-24,Bangladesh,12639,150
2020-05-31,Bangladesh,17547,229
2020-06-07,Bangladesh,21132,284
2020-06-14,Bangladesh,24012,293
2020-06-21,Bangladesh,21071,233
2020-03-15,Barbados,6,0
2020-03-22,Barbados,18,0
2020-03-29,Barbados,21,0
2020-04-05,Barbados,22,4
2020-04-12,Barbados,8,1
2020-04-19,Barbados,1,1
2020-04-26,Barbados,5,1
2020-05-03,Barbados,2,0
2020-05-10,Barbados,2,0
2020-05-17,Barbados,5,0
2020-05-24,Barbados,2,0
2020-05-31,Barbados,0,0
2020-06-07,Barbados,4,0
2020-06-14,Barbados,1,0
2020-06-21,Barbados,0,0
2019-12-29,Belarus,0,0
2020-01-05,Belarus,0,0
2020-01-12,Belarus,0,0
2020-01-19,Belarus,0,0
2020-01-26,Belarus,0,0
2020-02-02,Belarus,0,0
2020-02-09,Belarus,0,0
2020-02-16,Belarus,0,0
2020-02-23,Belarus,1,0
2020-03-01,Belarus,5,0
2020-03-08,Belarus,15,0
2020-03-15,Belarus,36,0
2020-03-22,Belarus,37,0
2020-03-29,Belarus,257,4
2020-04-05,Belarus,1630,15
2020-04-12,Belarus,2798,23
2020-04-19,Belarus,3994,21
2020-04-26,Belarus,6144,30
2020-05-03,Belarus,6184,28
2020-05-10,Belarus,6629,35
2020-05-17,Belarus,6573,34
2020-05-24,Belarus,6461,34
2020-05-31,Belarus,6104,35
2020-06-07,Belarus,5652,39
2020-06-14,Belarus,4813,35
2020-06-21,Belarus,3049,34
2019-12-29,Belgium,0,0
2020-01-05,Belgium,0,0
2020-01-12,Belgium,0,0
2020-01-19,Belgium,0,0
2020-01-26,Belgium,0,0
2020-02-02,Belgium,1,0
2020-02-09,Belgium,0,0
2020-02-16,Belgium,0,0
2020-02-23,Belgium,0,0
2020-03-01,Belgium,108,0
2020-03-08,Belgium,450,3
2020-03-15,Belgium,1698,34
2020-03-22,Belgium,5027,252
2020-03-29,Belgium,9486,854
2020-04-05,Belgium,9897,1876
2020-04-12,Belgium,9471,2144
2020-04-19,Belgium,8155,1516
2020-04-26,Belgium,4739,1024
2020-05-03,Belgium,2979,818
2020-05-10,Belgium,2633,438
2020-05-17,Belgium,1867,253
2020-05-24,Belgium,1550,231
2020-05-31,Belgium,846,123
2020-06-07,Belgium,912,80
2020-06-14,Belgium,657,49
2020-06-21,Belgium,531,31
2020-03-22,Belize,2,0
2020-03-29,Belize,2,0
2020-04-05,Belize,6,2
2020-04-12,Belize,8,0
2020-04-19,Belize,0,0
2020-04-26,Belize,0,0
2020-05-03,Belize,0,0
2020-05-10,Belize,0,0
2020-05-17,Belize,0,0
2020-05-24,Belize,0,0
2020-05-31,Belize,0,0
2020-06-07,Belize,2,0
2020-06-14,Belize,2,0
2020-06-21,Belize,1,0
2020-03-15,Benin,2,0
2020-03-22,Benin,4,0
2020-03-29,Benin,10,0
2020-04-05,Benin,19,1
2020-04-12,Benin,2,0
2020-04-19,Benin,21,0
2020-04-26,Benin,32,1
2020-05-03,Benin,152,0
2020-05-10,Benin,97,0
2020-05-17,Benin,-204,1
2020-05-24,Benin,89,0
2020-05-31,Benin,37,0
2020-06-07,Benin,127,2
2020-06-14,Benin,262,6
2020-06-21,Benin,367,3
2020-03-15,Bermuda,2,0
2020-03-22,Bermuda,15,0
2020-03-29,Bermuda,18,0
2020-04-05,Bermuda,13,4
2020-04-12,Bermuda,35,1
2020-04-19,Bermuda,16,0
2020-04-26,Bermuda,15,1
2020-05-03,Bermuda,4,1
2020-05-10,Bermuda,5,2
2020-05-17,Bermuda,5,0
2020-05-24,Bermuda,12,0
2020-05-31,Bermuda,1,0
2020-06-07,Bermuda,1,0
2020-06-14,Bermuda,4,0
2020-06-21,Bermuda,0,0
2020-03-01,Bhutan,1,0
2020-03-08,Bhutan,0,0
2020-03-15,Bhutan,1,0
2020-03-22,Bhutan,1,0
2020-03-29,Bhutan,2,0
2020-04-05,Bhutan,0,0
2020-04-12,Bhutan,0,0
2020-04-19,Bhutan,2,0
2020-04-26,Bhutan,0,0
2020-05-03,Bhutan,0,0
2020-05-10,Bhutan,14,0
2020-05-17,Bhutan,3,0
2020-05-24,Bhutan,9,0
2020-05-31,Bhutan,15,0
2020-06-07,Bhutan,14,0
2020-06-14,Bhutan,6,0
2020-06-21,Bhutan,2,0
2020-03-08,Bolivia,10,0
2020-03-15,Bolivia,9,0
2020-03-22,Bolivia,55,0
2020-03-29,Bolivia,65,10
2020-04-05,Bolivia,137,10
2020-04-12,Bolivia,217,11
2020-04-19,Bolivia,314,13
2020-04-26,Bolivia,422,22
2020-05-03,Bolivia,1037,40
2020-05-10,Bolivia,1311,58
2020-05-17,Bolivia,2002,66
2020-05-24,Bolivia,3152,70
2020-05-31,Bolivia,3997,127
2020-06-07,Bolivia,4201,132
2020-06-14,Bolivia,5547,156
2020-06-21,Bolivia,6027,198
2020-03-29,"Bonaire, Saint Eustatius and Saba",2,0
2020-04-05,"Bonaire, Saint Eustatius and Saba",0,0
2020-04-12,"Bonaire, Saint Eustatius and Saba",2,0
2020-04-19,"Bonaire, Saint Eustatius and Saba",2,0
2020-04-26,"Bonaire, Saint Eustatius and Saba",0,0
2020-05-03,"Bonaire, Saint Eustatius and Saba",0,0
2020-05-10,"Bonaire, Saint Eustatius and Saba",0,0
2020-05-17,"Bonaire, Saint Eustatius and Saba",0,0
2020-05-24,"Bonaire, Saint Eustatius and Saba",1,0
2020-05-31,"Bonaire, Saint Eustatius and Saba",0,0
2020-06-07,"Bonaire, Saint Eustatius and Saba",0,0
2020-06-14,"Bonaire, Saint Eustatius and Saba",0,0
2020-06-21,"Bonaire, Saint Eustatius and Saba",0,0
2020-03-01,Bosnia_and_Herzegovina,2,0
2020-03-08,Bosnia_and_Herzegovina,1,0
2020-03-15,Bosnia_and_Herzegovina,41,0
2020-03-22,Bosnia_and_Herzegovina,185,3
2020-03-29,Bosnia_and_Herzegovina,357,15
2020-04-05,Bosnia_and_Herzegovina,315,19
2020-04-12,Bosnia_and_Herzegovina,309,7
2020-04-19,Bosnia_and_Herzegovina,210,10
2020-04-26,Bosnia_and_Herzegovina,361,16
2020-05-03,Bosnia_and_Herzegovina,289,28
2020-05-10,Bosnia_and_Herzegovina,167,29
2020-05-17,Bosnia_and_Herzegovina,135,14
2020-05-24,Bosnia_and_Herzegovina,113,12
2020-05-31,Bosnia_and_Herzegovina,120,5
2020-06-07,Bosnia_and_Herzegovina,287,4
2020-06-14,Bosnia_and_Herzegovina,396,6
2020-06-21,Bosnia_and_Herzegovina,508,7
2020-03-29,Botswana,4,1
2020-04-05,Botswana,9,0
2020-04-12,Botswana,2,0
2020-04-19,Botswana,7,0
2020-04-26,Botswana,1,0
2020-05-03,Botswana,0,0
2020-05-10,Botswana,1,0
2020-05-17,Botswana,6,0
2020-05-24,Botswana,5,0
2020-05-31,Botswana,5,0
2020-06-07,Botswana,20,0
2020-06-14,Botswana,29,0
2020-06-21,Botswana,0,0
2019-12-29,Brazil,0,0
2020-01-05,Brazil,0,0
2020-01-12,Brazil,0,0
2020-01-19,Brazil,0,0
2020-01-26,Brazil,0,0
2020-02-02,Brazil,0,0
2020-02-09,Brazil,0,0
2020-02-16,Brazil,0,0
2020-02-23,Brazil,1,0
2020-03-01,Brazil,12,0
2020-03-08,Brazil,85,0
2020-03-15,Brazil,806,11
2020-03-22,Brazil,2513,81
2020-03-29,Brazil,5639,267
2020-04-05,Brazil,10582,697
2020-04-12,Brazil,14044,1085
2020-04-19,Brazil,19313,1529
2020-04-26,Brazil,38594,2659
2020-05-03,Brazil,53739,3568
2020-05-10,Brazil,72895,4920
2020-05-17,Brazil,112667,6231
2020-05-24,Brazil,134276,6830
2020-05-31,Brazil,180596,7148
2020-06-07,Brazil,183048,6802
2020-06-14,Brazil,204103,7126
2020-06-21,Brazil,195201,6017
2020-03-22,British_Virgin_Islands,2,0
2020-03-29,British_Virgin_Islands,1,0
2020-04-05,British_Virgin_Islands,0,0
2020-04-12,British_Virgin_Islands,0,0
2020-04-19,British_Virgin_Islands,3,1
2020-04-26,British_Virgin_Islands,0,0
2020-05-03,British_Virgin_Islands,1,0
2020-05-10,British_Virgin_Islands,1,0
2020-05-17,British_Virgin_Islands,0,0
2020-05-24,British_Virgin_Islands,0,0
2020-05-31,British_Virgin_Islands,0,0
2020-06-07,British_Virgin_Islands,0,0
2020-06-14,British_Virgin_Islands,0,0
2020-06-21,British_Virgin_Islands,0,0
2020-03-08,Brunei_Darussalam,37,0
2020-03-15,Brunei_Darussalam,41,0
2020-03-22,Brunei_Darussalam,37,0
2020-03-29,Brunei_Darussalam,18,1
2020-04-05,Brunei_Darussalam,3,0
2020-04-12,Brunei_Darussalam,0,0
2020-04-19,Brunei_Darussalam,2,0
2020-04-26,Brunei_Darussalam,0,0
2020-05-03,Brunei_Darussalam,3,0
2020-05-10,Brunei_Darussalam,0,0
2020-05-17,Brunei_Darussalam,0,0
2020-05-24,Brunei_Darussalam,0,1
2020-05-31,Brunei_Darussalam,0,0
2020-06-07,Brunei_Darussalam,0,0
2020-06-14,Brunei_Darussalam,0,1
2020-06-21,Brunei_Darussalam,0,0
2020-03-08,Bulgaria,31,1
2020-03-15,Bulgaria,96,2
2020-03-22,Bulgaria,166,0
2020-03-29,Bulgaria,192,11
2020-04-05,Bulgaria,150,11
2020-04-12,Bulgaria,211,16
2020-04-19,Bulgaria,342,13
2020-04-26,Bulgaria,400,15
2020-05-03,Bulgaria,323,19
2020-05-10,Bulgaria,227,14
2020-05-17,Bulgaria,270,24
2020-05-24,Bulgaria,91,13
2020-05-31,Bulgaria,169,21
2020-06-07,Bulgaria,523,12
2020-06-14,Bulgaria,564,21
2020-06-21,Bulgaria,653,18
2020-03-08,Burkina_Faso,2,0
2020-03-15,Burkina_Faso,38,1
2020-03-22,Burkina_Faso,106,2
2020-03-29,Burkina_Faso,142,13
2020-04-05,Burkina_Faso,160,10
2020-04-12,Burkina_Faso,109,9
2020-04-19,Burkina_Faso,69,6
2020-04-26,Burkina_Faso,23,3
2020-05-03,Burkina_Faso,95,4
2020-05-10,Burkina_Faso,38,3
2020-05-17,Burkina_Faso,32,1
2020-05-24,Burkina_Faso,33,1
2020-05-31,Burkina_Faso,41,0
2020-06-07,Burkina_Faso,4,0
2020-06-14,Burkina_Faso,8,0
2020-06-21,Burkina_Faso,41,0
2020-03-29,Burundi,3,0
2020-04-05,Burundi,0,0
2020-04-12,Burundi,3,1
2020-04-19,Burundi,6,0
2020-04-26,Burundi,3,0
2020-05-03,Burundi,4,0
2020-05-10,Burundi,8,0
2020-05-17,Burundi,15,0
2020-05-24,Burundi,0,0
2020-05-31,Burundi,21,0
2020-06-07,Burundi,31,0
2020-06-14,Burundi,10,0
2020-06-21,Burundi,40,0
2019-12-29,Cambodia,0,0
2020-01-05,Cambodia,0,0
2020-01-12,Cambodia,0,0
2020-01-19,Cambodia,0,0
2020-01-26,Cambodia,1,0
2020-02-02,Cambodia,0,0
2020-02-09,Cambodia,0,0
2020-02-16,Cambodia,0,0
2020-02-23,Cambodia,0,0
2020-03-01,Cambodia,0,0
2020-03-08,Cambodia,4,0
2020-03-15,Cambodia,42,0
2020-03-22,Cambodia,55,0
2020-03-29,Cambodia,12,0
2020-04-05,Cambodia,6,0
2020-04-12,Cambodia,2,0
2020-04-19,Cambodia,0,0
2020-04-26,Cambodia,0,0
2020-05-03,Cambodia,0,0
2020-05-10,Cambodia,0,0
2020-05-17,Cambodia,2,0
2020-05-24,Cambodia,1,0
2020-05-31,Cambodia,0,0
2020-06-07,Cambodia,1,0
2020-06-14,Cambodia,3,0
2020-06-21,Cambodia,1,0
2020-03-01,Cameroon,1,0
2020-03-08,Cameroon,1,0
2020-03-15,Cameroon,25,0
2020-03-22,Cameroon,61,1
2020-03-29,Cameroon,421,7
2020-04-05,Cameroon,294,2
2020-04-12,Cameroon,213,11
2020-04-19,Cameroon,387,28
2020-04-26,Cameroon,666,12
2020-05-03,Cameroon,196,47
2020-05-10,Cameroon,840,32
2020-05-17,Cameroon,1295,19
2020-05-24,Cameroon,1036,18
2020-05-31,Cameroon,2163,26
2020-06-07,Cameroon,1597,70
2020-06-14,Cameroon,2085,27
2020-06-21,Cameroon,1311,13
2019-12-29,Canada,0,0
2020-01-05,Canada,0,0
2020-01-12,Canada,0,0
2020-01-19,Canada,0,0
2020-01-26,Canada,4,0
2020-02-02,Canada,3,0
2020-02-09,Canada,1,0
2020-02-16,Canada,1,0
2020-02-23,Canada,7,0
2020-03-01,Canada,35,0
2020-03-08,Canada,125,1
2020-03-15,Canada,795,11
2020-03-22,Canada,3704,41
2020-03-29,Canada,7844,134
2020-04-05,Canada,9614,382
2020-04-12,Canada,9739,740
2020-04-19,Canada,12005,993
2020-04-26,Canada,11184,1089
2020-05-03,Canada,11373,1178
2020-05-10,Canada,8168,993
2020-05-17,Canada,7867,688
2020-05-24,Canada,6938,729
2020-05-31,Canada,4917,724
2020-06-07,Canada,3608,346
2020-06-14,Canada,2686,297
2020-06-21,Canada,1993,158
2020-03-15,Cape_Verde,2,0
2020-03-22,Cape_Verde,3,1
2020-03-29,Cape_Verde,1,0
2020-04-05,Cape_Verde,1,0
2020-04-12,Cape_Verde,49,0
2020-04-19,Cape_Verde,32,0
2020-04-26,Cape_Verde,35,1
2020-05-03,Cape_Verde,107,0
2020-05-10,Cape_Verde,96,0
2020-05-17,Cape_Verde,36,1
2020-05-24,Cape_Verde,43,1
2020-05-31,Cape_Verde,131,1
2020-06-07,Cape_Verde,161,1
2020-06-14,Cape_Verde,151,2
2020-06-21,Cape_Verde,155,0
2019-12-29,Cases_on_an_international_conveyance_Japan,0,0
2020-01-05,Cases_on_an_international_conveyance_Japan,0,0
2020-01-12,Cases_on_an_international_conveyance_Japan,0,0
2020-01-19,Cases_on_an_international_conveyance_Japan,0,0
2020-01-26,Cases_on_an_international_conveyance_Japan,0,0
2020-02-02,Cases_on_an_international_conveyance_Japan,64,0
2020-02-09,Cases_on_an_international_conveyance_Japan,157,0
2020-02-16,Cases_on_an_international_conveyance_Japan,413,2
2020-02-23,Cases_on_an_international_conveyance_Japan,71,4
2020-03-01,Cases_on_an_international_conveyance_Japan,0,0
2020-03-08,Cases_on_an_international_conveyance_Japan,-9,1
2020-03-15,Cayman_Islands,3,1
2020-03-22,Cayman_Islands,5,0
2020-03-29,Cayman_Islands,21,0
2020-04-05,Cayman_Islands,16,0
2020-04-12,Cayman_Islands,16,0
2020-04-19,Cayman_Islands,5,0
2020-04-26,Cayman_Islands,8,0
2020-05-03,Cayman_Islands,7,0
2020-05-10,Cayman_Islands,12,0
2020-05-17,Cayman_Islands,28,0
2020-05-24,Cayman_Islands,20,0
2020-05-31,Cayman_Islands,23,0
2020-06-07,Cayman_Islands,23,0
2020-06-14,Cayman_Islands,8,0
2020-06-21,Cayman_Islands,1,0
2020-03-15,Central_African_Republic,1,0
2020-03-22,Central_African_Republic,4,0
2020-03-29,Central_African_Republic,3,0
2020-04-05,Central_African_Republic,3,0
2020-04-12,Central_African_Republic,1,0
2020-04-19,Central_African_Republic,7,0
2020-04-26,Central_African_Republic,53,0
2020-05-03,Central_African_Republic,71,0
2020-05-10,Central_African_Republic,158,0
2020-05-17,Central_African_Republic,178,0
2020-05-24,Central_African_Republic,395,1
2020-05-31,Central_African_Republic,577,3
2020-06-07,Central_African_Republic,606,3
2020-06-14,Central_African_Republic,548,12
2020-06-21,Central_African_Republic,639,21
2020-03-15,Chad,1,0
2020-03-22,Chad,4,0
2020-03-29,Chad,2,0
2020-04-05,Chad,4,0
2020-04-12,Chad,22,0
2020-04-19,Chad,7,0
2020-04-26,Chad,33,5
2020-05-03,Chad,187,23
2020-05-10,Chad,168,20
2020-05-17,Chad,183,11
2020-05-24,Chad,148,6
2020-05-31,Chad,77,3
2020-06-07,Chad,12,4
2020-06-14,Chad,10,2
2020-06-21,Chad,5,0
2020-03-01,Chile,5,0
2020-03-08,Chile,38,0
2020-03-15,Chile,391,0
2020-03-22,Chile,1176,5
2020-03-29,Chile,2127,17
2020-04-05,Chile,2764,43
2020-04-12,Chile,2751,51
2020-04-19,Chile,3054,58
2020-04-26,Chile,4702,60
2020-05-03,Chile,8964,60
2020-05-10,Chile,13570,100
2020-05-17,Chile,22315,236
2020-05-24,Chile,28781,314
2020-05-31,Chile,31861,504
2020-06-07,Chile,38347,1422
2020-06-14,Chile,70547,1223
2020-06-21,Chile,27671,810
2019-12-29,China,44,0
2020-01-05,China,15,1
2020-01-12,China,21,1
2020-01-19,China,1243,39
2020-01-26,China,10486,218
2020-02-02,China,22816,464
2020-02-09,China,31934,801
2020-02-16,China,9810,823
2020-02-23,China,2986,490
2020-03-01,China,1413,235
2020-03-08,China,205,122
2020-03-15,China,308,65
2020-03-22,China,665,40
2020-03-29,China,581,31
2020-04-05,China,477,13
2020-04-12,China,781,1293
2020-04-19,China,114,0
2020-04-26,China,60,1
2020-05-03,China,17,0
2020-05-10,China,62,0
2020-05-17,China,43,1
2020-05-24,China,42,0
2020-05-31,China,54,0
2020-06-07,China,51,0
2020-06-14,China,296,0
