date,state,cases,deaths
2020-03-19,Alabama,27,0
2020-03-19,Arizona,19,0
2020-03-19,Florida,108,1
2020-03-19,Georgia,89,7
2020-03-19,Indiana,17,0
2020-03-19,Montana,7,0
2020-03-19,Vermont,3,2
2020-03-19,Wyoming,1,0
2020-03-19,Arkansas,29,0
2020-03-19,Colorado,62,2
2020-03-19,Delaware,4,0
2020-03-19,Illinois,134,3
2020-03-19,Kentucky,12,1
2020-03-19,Maryland,23,0
2020-03-19,Michigan,254,2
2020-03-19,Missouri,14,0
2020-03-19,Nebraska,4,0
2020-03-19,New York,1774,7
2020-03-19,Oklahoma,15,1
2020-03-19,Virginia,16,0
2020-03-19,Louisiana,112,3
2020-03-19,Minnesota,12,0
2020-03-19,Tennessee,57,0
2020-03-19,Wisconsin,49,2
2020-03-19,California,174,2
2020-03-19,New Jersey,308,4
2020-03-19,New Mexico,7,0
2020-03-19,Washington,202,7
2020-03-19,Connecticut,63,3
2020-03-19,Mississippi,16,1
2020-03-19,Puerto Rico,1,0
2020-03-19,North Dakota,12,0
2020-03-19,Pennsylvania,48,0
2020-03-19,Rhode Island,11,0
2020-03-19,South Dakota,3,0
2020-03-19,Massachusetts,72,0
2020-03-19,New Hampshire,5,0
2020-03-19,West Virginia,3,0
2020-03-19,North Carolina,38,0
2020-03-19,South Carolina,21,0
2020-03-19,Virgin Islands,0,0
2020-03-19,District of Columbia,3,0
2020-03-20,Guam,2,0
2020-03-20,Iowa,1,0
2020-03-20,Ohio,49,1
2020-03-20,Utah,32,0
2020-03-20,Idaho,8,0
2020-03-20,Maine,5,0
2020-03-20,Texas,129,1
2020-03-20,Alaska,2,0
2020-03-20,Hawaii,11,0
2020-03-20,Kansas,14,0
2020-03-20,Nevada,66,1
2020-03-20,Oregon,27,0
2020-03-20,Alabama,28,0
2020-03-20,Arizona,23,1
2020-03-20,Florida,130,1
2020-03-20,Georgia,200,4
2020-03-20,Indiana,23,1
2020-03-20,Montana,0,0
2020-03-20,Vermont,7,0
2020-03-20,Wyoming,4,0
2020-03-20,Arkansas,38,0
2020-03-20,Colorado,86,0
2020-03-20,Delaware,9,0
2020-03-20,Illinois,163,1
2020-03-20,Kentucky,16,0
2020-03-20,Maryland,42,1
2020-03-20,Michigan,214,1
2020-03-20,Missouri,38,2
2020-03-20,Nebraska,6,0
2020-03-20,New York,2952,29
2020-03-20,Oklahoma,5,0
2020-03-20,Virginia,21,0
2020-03-20,Louisiana,145,0
2020-03-20,Minnesota,26,0
2020-03-20,Tennessee,82,0
2020-03-20,Wisconsin,61,1
2020-03-20,California,216,5
2020-03-20,New Jersey,161,2
2020-03-20,New Mexico,8,0
2020-03-20,Washington,176,8
2020-03-20,Connecticut,35,0
2020-03-20,Mississippi,30,0
2020-03-20,Puerto Rico,8,0
2020-03-20,North Dakota,8,0
2020-03-20,Pennsylvania,82,0
2020-03-20,Rhode Island,0,0
2020-03-20,South Dakota,0,0
2020-03-20,Massachusetts,85,1
2020-03-20,New Hampshire,11,0
2020-03-20,West Virginia,3,0
2020-03-20,North Carolina,40,0
2020-03-20,South Carolina,45,2
2020-03-20,Virgin Islands,3,0
2020-03-20,District of Columbia,32,0
2020-03-21,Guam,1,0
2020-03-21,Iowa,23,0
2020-03-21,Ohio,78,2
2020-03-21,Utah,26,0
2020-03-21,Idaho,11,0
2020-03-21,Maine,13,0
2020-03-21,Texas,170,0
2020-03-21,Alaska,7,0
2020-03-21,Hawaii,11,0
2020-03-21,Kansas,8,1
2020-03-21,Nevada,0,0
2020-03-21,Oregon,23,1
2020-03-21,Alabama,25,0
2020-03-21,Arizona,34,0
2020-03-21,Florida,200,2
2020-03-21,Georgia,70,6
2020-03-21,Indiana,47,1
2020-03-21,Montana,10,0
2020-03-21,Vermont,20,0
2020-03-21,Wyoming,2,0
2020-03-21,Arkansas,18,0
2020-03-21,Colorado,111,1
2020-03-21,Delaware,6,0
2020-03-21,Illinois,168,1
2020-03-21,Kentucky,21,1
2020-03-21,Maryland,45,1
2020-03-21,Michigan,239,2
2020-03-21,Missouri,20,0
2020-03-21,Nebraska,8,0
2020-03-21,New York,3258,27
2020-03-21,Oklahoma,4,0
2020-03-21,Virginia,37,1
2020-03-21,Louisiana,226,6
2020-03-21,Minnesota,23,1
2020-03-21,Tennessee,75,2
2020-03-21,Wisconsin,65,1
2020-03-21,California,261,4
2020-03-21,New Jersey,440,5
2020-03-21,New Mexico,14,0
2020-03-21,Washington,251,12
2020-03-21,Connecticut,29,1
2020-03-21,Mississippi,60,0
2020-03-21,Puerto Rico,7,1
2020-03-21,North Dakota,1,0
2020-03-21,Pennsylvania,119,1
2020-03-21,Rhode Island,22,0
2020-03-21,South Dakota,0,0
2020-03-21,Massachusetts,112,1
2020-03-21,New Hampshire,10,0
2020-03-21,West Virginia,4,0
2020-03-21,North Carolina,40,0
2020-03-21,South Carolina,46,0
2020-03-21,Virgin Islands,0,0
2020-03-21,District of Columbia,6,1
2020-03-22,Guam,12,1
2020-03-22,Iowa,22,0
2020-03-22,Ohio,104,0
2020-03-22,Utah,44,1
2020-03-22,Idaho,5,0
2020-03-22,Maine,19,0
2020-03-22,Texas,85,2
2020-03-22,Alaska,1,0
2020-03-22,Hawaii,8,0
2020-03-22,Kansas,9,0
2020-03-22,Nevada,25,0
2020-03-22,Oregon,24,1
2020-03-22,Alabama,26,0
2020-03-22,Arizona,49,1
2020-03-22,Florida,236,2
2020-03-22,Georgia,68,5
2020-03-22,Indiana,75,2
2020-03-22,Montana,5,0
2020-03-22,Vermont,3,0
2020-03-22,Wyoming,2,0
2020-03-22,Arkansas,47,0
2020-03-22,Colorado,116,1
2020-03-22,Delaware,11,0
2020-03-22,Illinois,296,3
2020-03-22,Kentucky,19,0
2020-03-22,Maryland,50,0
2020-03-22,Michigan,246,3
2020-03-22,Missouri,37,0
2020-03-22,Nebraska,1,0
2020-03-22,New York,4817,47
2020-03-22,Oklahoma,14,1
2020-03-22,Virginia,67,3
2020-03-22,Louisiana,74,4
2020-03-22,Minnesota,33,0
2020-03-22,Tennessee,112,0
2020-03-22,Wisconsin,101,0
2020-03-22,California,307,7
2020-03-22,New Jersey,578,4
2020-03-22,New Mexico,8,0
2020-03-22,Washington,189,2
2020-03-22,Connecticut,104,3
2020-03-22,Mississippi,67,0
2020-03-22,Puerto Rico,2,0
2020-03-22,North Dakota,2,0
2020-03-22,Pennsylvania,116,1
2020-03-22,Rhode Island,17,0
2020-03-22,South Dakota,7,0
2020-03-22,Massachusetts,121,3
2020-03-22,New Hampshire,13,0
2020-03-22,West Virginia,4,0
2020-03-22,North Carolina,85,0
2020-03-22,South Carolina,22,0
2020-03-22,Virgin Islands,11,0
2020-03-22,District of Columbia,21,0
2020-03-23,Guam,2,0
2020-03-23,Iowa,15,0
2020-03-23,Ohio,93,3
2020-03-23,Utah,75,0
2020-03-23,Idaho,3,0
2020-03-23,Maine,18,0
2020-03-23,Texas,96,0
2020-03-23,Alaska,14,0
2020-03-23,Hawaii,21,0
2020-03-23,Kansas,16,0
2020-03-23,Nevada,75,2
2020-03-23,Oregon,30,0
2020-03-23,Alabama,39,0
2020-03-23,Arizona,81,0
2020-03-23,Florida,222,5
2020-03-23,Georgia,180,0
2020-03-23,Indiana,58,1
2020-03-23,Montana,11,0
2020-03-23,Vermont,23,0
2020-03-23,Wyoming,2,0
2020-03-23,Arkansas,36,0
2020-03-23,Colorado,130,3
2020-03-23,Delaware,31,0
2020-03-23,Illinois,238,3
2020-03-23,Kentucky,21,0
2020-03-23,Maryland,45,0
2020-03-23,Michigan,291,7
2020-03-23,Missouri,53,1
2020-03-23,Nebraska,11,0
2020-03-23,New York,5711,41
2020-03-23,Oklahoma,14,0
2020-03-23,Virginia,35,0
2020-03-23,Louisiana,335,14
2020-03-23,Minnesota,64,0
2020-03-23,Tennessee,98,0
2020-03-23,Wisconsin,36,1
2020-03-23,California,389,4
2020-03-23,New Jersey,930,7
2020-03-23,New Mexico,18,0
2020-03-23,Washington,257,13
2020-03-23,Connecticut,88,2
2020-03-23,Mississippi,42,0
2020-03-23,Puerto Rico,8,1
2020-03-23,North Dakota,2,0
2020-03-23,Pennsylvania,140,3
2020-03-23,Rhode Island,23,0
2020-03-23,South Dakota,7,0
2020-03-23,Massachusetts,131,4
2020-03-23,New Hampshire,23,1
2020-03-23,West Virginia,0,0
2020-03-23,North Carolina,33,0
2020-03-23,South Carolina,105,2
2020-03-23,Virgin Islands,0,0
2020-03-23,District of Columbia,18,1
2020-03-24,Guam,3,0
2020-03-24,Iowa,19,1
2020-03-24,Ohio,120,2
2020-03-24,Utah,41,0
2020-03-24,Idaho,23,0
2020-03-24,Maine,11,0
2020-03-24,Texas,129,4
2020-03-24,Alaska,6,0
2020-03-24,Hawaii,13,0
2020-03-24,Kansas,17,1
2020-03-24,Nevada,50,2
2020-03-24,Oregon,18,3
2020-03-24,Alabama,46,0
2020-03-24,Arizona,92,4
2020-03-24,Florida,245,1
2020-03-24,Georgia,295,13
2020-03-24,Indiana,107,5
2020-03-24,Montana,6,0
2020-03-24,Vermont,20,5
2020-03-24,Wyoming,9,0
2020-03-24,Arkansas,30,2
2020-03-24,Colorado,191,1
2020-03-24,Delaware,17,0
2020-03-24,Illinois,250,4
2020-03-24,Kentucky,33,0
2020-03-24,Maryland,59,1
2020-03-24,Michigan,467,8
2020-03-24,Missouri,72,1
2020-03-24,Nebraska,4,0
2020-03-24,New York,4804,73
2020-03-24,Oklahoma,25,1
2020-03-24,Virginia,36,1
2020-03-24,Louisiana,216,12
2020-03-24,Minnesota,27,0
2020-03-24,Tennessee,156,0
2020-03-24,Wisconsin,63,0
2020-03-24,California,404,13
2020-03-24,New Jersey,831,17
2020-03-24,New Mexico,17,0
2020-03-24,Washington,368,13
2020-03-24,Connecticut,203,2
2020-03-24,Mississippi,71,0
2020-03-24,Puerto Rico,8,0
2020-03-24,North Dakota,4,0
2020-03-24,Pennsylvania,207,1
2020-03-24,Rhode Island,18,0
2020-03-24,South Dakota,2,0
2020-03-24,Massachusetts,382,2
2020-03-24,New Hampshire,7,0
2020-03-24,West Virginia,23,0
2020-03-24,North Carolina,95,0
2020-03-24,South Carolina,43,2
2020-03-24,Virgin Islands,0,0
2020-03-24,District of Columbia,21,0
2020-03-25,Guam,0,0
2020-03-25,Iowa,21,0
2020-03-25,Ohio,142,3
2020-03-25,Utah,48,0
2020-03-25,Idaho,50,0
2020-03-25,Maine,24,0
2020-03-25,Texas,262,1
2020-03-25,Alaska,17,0
2020-03-25,Hawaii,5,0
2020-03-25,Kansas,33,0
2020-03-25,Nevada,90,4
2020-03-25,Oregon,57,2
2020-03-25,Alabama,144,1
2020-03-25,Arizona,76,0
2020-03-25,Florida,498,4
2020-03-25,Georgia,290,9
2020-03-25,Indiana,113,2
2020-03-25,Montana,14,0
2020-03-25,Vermont,28,1
2020-03-25,Wyoming,12,0
2020-03-25,Arkansas,76,0
2020-03-25,Colorado,174,8
2020-03-25,Delaware,15,0
2020-03-25,Illinois,339,5
2020-03-25,Kentucky,41,2
2020-03-25,Maryland,74,0
2020-03-25,Michigan,502,19
2020-03-25,Missouri,122,3
2020-03-25,Nebraska,7,0
2020-03-25,New York,7413,119
2020-03-25,Oklahoma,58,2
2020-03-25,Virginia,100,2
2020-03-25,Louisiana,407,19
2020-03-25,Minnesota,25,0
2020-03-25,Tennessee,128,1
2020-03-25,Wisconsin,142,2
2020-03-25,California,539,15
2020-03-25,New Jersey,727,18
2020-03-25,New Mexico,12,1
2020-03-25,Washington,116,7
2020-03-25,Connecticut,257,7
2020-03-25,Mississippi,56,4
2020-03-25,Puerto Rico,12,0
2020-03-25,North Dakota,9,0
2020-03-25,Pennsylvania,300,4
2020-03-25,Rhode Island,8,0
2020-03-25,South Dakota,11,0
2020-03-25,Massachusetts,679,4
2020-03-25,New Hampshire,29,0
2020-03-25,West Virginia,12,0
2020-03-25,North Carolina,164,1
2020-03-25,South Carolina,82,0
2020-03-25,Virgin Islands,0,0
2020-03-25,District of Columbia,46,0
2020-03-26,Guam,17,0
2020-03-26,Iowa,34,0
2020-03-26,Ohio,161,4
2020-03-26,Utah,56,0
2020-03-26,Idaho,66,3
2020-03-26,Maine,13,0
2020-03-26,Texas,423,9
2020-03-26,Alaska,10,0
2020-03-26,Hawaii,11,0
2020-03-26,Kansas,39,0
2020-03-26,Nevada,130,0
2020-03-26,Oregon,50,1
2020-03-26,Alabama,152,2
2020-03-26,Arizona,106,2
2020-03-26,Florida,512,6
2020-03-26,Georgia,256,9
2020-03-26,Indiana,177,4
2020-03-26,Montana,25,0
2020-03-26,Vermont,35,1
2020-03-26,Wyoming,7,0
2020-03-26,Arkansas,43,1
2020-03-26,Colorado,346,5
2020-03-26,Delaware,24,1
2020-03-26,Illinois,664,5
2020-03-26,Kentucky,50,0
2020-03-26,Maryland,158,0
2020-03-26,Michigan,584,20
2020-03-26,Missouri,130,0
2020-03-26,Nebraska,7,0
2020-03-26,New York,5941,127
2020-03-26,Oklahoma,84,2
2020-03-26,Virginia,213,5
2020-03-26,Louisiana,510,18
2020-03-26,Minnesota,59,1
2020-03-26,Tennessee,175,0
2020-03-26,Wisconsin,131,3
2020-03-26,California,877,15
2020-03-26,New Jersey,2474,19
2020-03-26,New Mexico,24,0
2020-03-26,Washington,623,21
2020-03-26,Connecticut,137,2
2020-03-26,Mississippi,110,1
2020-03-26,Puerto Rico,13,0
2020-03-26,North Dakota,13,0
2020-03-26,Pennsylvania,539,5
2020-03-26,Rhode Island,33,0
2020-03-26,South Dakota,5,0
2020-03-26,Massachusetts,579,10
2020-03-26,New Hampshire,21,0
2020-03-26,West Virginia,25,0
2020-03-26,North Carolina,76,1
2020-03-26,South Carolina,32,2
2020-03-26,Virgin Islands,0,0
2020-03-26,District of Columbia,48,1
2020-03-27,Guam,4,0
2020-03-27,Iowa,56,2
2020-03-27,Ohio,277,7
2020-03-27,Utah,78,1
2020-03-27,Idaho,42,1
2020-03-27,Maine,13,1
2020-03-27,Texas,398,2
2020-03-27,Alaska,16,1
2020-03-27,Hawaii,14,0
2020-03-27,Kansas,41,1
2020-03-27,Nevada,86,0
2020-03-27,Oregon,98,1
2020-03-27,Alabama,101,1
2020-03-27,Arizona,157,7
2020-03-27,Florida,721,17
2020-03-27,Georgia,557,8
2020-03-27,Indiana,326,8
2020-03-27,Montana,31,1
2020-03-27,Vermont,26,1
2020-03-27,Wyoming,17,0
2020-03-27,Arkansas,35,0
2020-03-27,Colorado,303,7
2020-03-27,Delaware,22,1
2020-03-27,Illinois,491,11
2020-03-27,Kentucky,54,3
2020-03-27,Maryland,194,1
2020-03-27,Michigan,778,30
2020-03-27,Missouri,163,1
2020-03-27,Nebraska,8,2
2020-03-27,New York,5688,143
2020-03-27,Oklahoma,74,1
2020-03-27,Virginia,2,0
2020-03-27,Louisiana,441,36
2020-03-27,Minnesota,52,2
2020-03-27,Tennessee,199,3
2020-03-27,Wisconsin,176,6
2020-03-27,California,854,20
2020-03-27,New Jersey,1949,27
2020-03-27,New Mexico,55,0
2020-03-27,Washington,562,26
2020-03-27,Connecticut,279,6
2020-03-27,Mississippi,93,2
2020-03-27,Puerto Rico,15,1
2020-03-27,North Dakota,10,1
2020-03-27,Pennsylvania,527,7
2020-03-27,Rhode Island,38,0
2020-03-27,South Dakota,12,0
2020-03-27,Massachusetts,823,10
2020-03-27,New Hampshire,29,1
2020-03-27,West Virginia,20,0
2020-03-27,North Carolina,145,1
2020-03-27,South Carolina,83,4
2020-03-27,Virgin Islands,2,0
2020-03-27,District of Columbia,36,0
2020-03-28,Guam,4,0
2020-03-28,Iowa,63,0
2020-03-28,Ohio,262,3
2020-03-28,Utah,128,0
2020-03-28,Idaho,30,1
2020-03-28,Maine,43,0
2020-03-28,Texas,218,6
2020-03-28,Alaska,17,0
2020-03-28,Hawaii,31,0
2020-03-28,Kansas,59,2
2020-03-28,Nevada,117,4
2020-03-28,Oregon,65,1
2020-03-28,Alabama,81,0
2020-03-28,Arizona,108,0
2020-03-28,Florida,840,10
2020-03-28,Georgia,249,15
2020-03-28,Indiana,250,5
2020-03-28,Montana,26,0
2020-03-28,Vermont,27,2
2020-03-28,Wyoming,11,0
2020-03-28,Arkansas,24,2
2020-03-28,Colorado,326,13
2020-03-28,Delaware,49,3
2020-03-28,Illinois,518,13
2020-03-28,Kentucky,92,1
2020-03-28,Maryland,291,5
2020-03-28,Michigan,979,18
2020-03-28,Missouri,167,1
2020-03-28,Nebraska,22,0
2020-03-28,New York,8771,290
2020-03-28,Oklahoma,55,7
2020-03-28,Virginia,134,3
2020-03-28,Louisiana,569,18
2020-03-28,Minnesota,42,1
2020-03-28,Tennessee,183,0
2020-03-28,Wisconsin,112,1
2020-03-28,California,651,19
2020-03-28,New Jersey,2299,32
2020-03-28,New Mexico,17,1
2020-03-28,Washington,541,14
2020-03-28,Connecticut,233,6
2020-03-28,Mississippi,90,5
2020-03-28,Puerto Rico,21,0
2020-03-28,North Dakota,25,0
2020-03-28,Pennsylvania,598,12
2020-03-28,Rhode Island,36,2
2020-03-28,South Dakota,10,0
2020-03-28,Massachusetts,1017,9
2020-03-28,New Hampshire,27,0
2020-03-28,West Virginia,17,0
2020-03-28,North Carolina,189,1
2020-03-28,South Carolina,121,2
2020-03-28,Virgin Islands,0,0
2020-03-28,District of Columbia,37,1
2020-03-29,Guam,1,0
2020-03-29,Iowa,38,1
2020-03-29,Ohio,259,5
2020-03-29,Utah,111,0
2020-03-29,Idaho,49,1
2020-03-29,Maine,42,2
2020-03-29,Texas,551,6
2020-03-29,Alaska,12,0
2020-03-29,Hawaii,24,0
2020-03-29,Kansas,61,1
2020-03-29,Nevada,182,1
2020-03-29,Oregon,69,0
2020-03-29,Alabama,110,1
2020-03-29,Arizona,156,3
2020-03-29,Florida,904,3
2020-03-29,Georgia,236,4
2020-03-29,Indiana,282,1
2020-03-29,Montana,14,0
2020-03-29,Vermont,24,0
2020-03-29,Wyoming,3,0
2020-03-29,Arkansas,40,1
2020-03-29,Colorado,254,3
2020-03-29,Delaware,18,1
2020-03-29,Illinois,1066,20
2020-03-29,Kentucky,45,0
2020-03-29,Maryland,178,1
2020-03-29,Michigan,852,21
2020-03-29,Missouri,65,2
2020-03-29,Nebraska,15,0
2020-03-29,New York,6267,245
2020-03-29,Oklahoma,52,1
2020-03-29,Virginia,150,5
2020-03-29,Louisiana,224,15
2020-03-29,Minnesota,64,4
2020-03-29,Tennessee,206,1
2020-03-29,Wisconsin,78,0
2020-03-29,California,701,9
2020-03-29,New Jersey,2262,21
2020-03-29,New Mexico,29,0
2020-03-29,Washington,585,16
2020-03-29,Connecticut,469,1
2020-03-29,Mississippi,90,1
2020-03-29,Puerto Rico,27,2
2020-03-29,North Dakota,4,0
2020-03-29,Pennsylvania,626,5
2020-03-29,Rhode Island,55,1
2020-03-29,South Dakota,22,0
2020-03-29,Massachusetts,698,4
2020-03-29,New Hampshire,44,1
2020-03-29,West Virginia,11,1
2020-03-29,North Carolina,193,2
2020-03-29,South Carolina,114,1
2020-03-29,Virgin Islands,4,0
2020-03-29,District of Columbia,38,1
2020-03-29,Northern Mariana Islands,0,0
2020-03-30,Guam,2,0
2020-03-30,Iowa,88,2
2020-03-30,Ohio,268,10
2020-03-30,Utah,87,2
2020-03-30,Idaho,105,1
2020-03-30,Maine,22,0
2020-03-30,Texas,327,11
2020-03-30,Alaska,5,1
2020-03-30,Hawaii,29,0
2020-03-30,Kansas,41,2
2020-03-30,Nevada,124,3
2020-03-30,Oregon,58,3
2020-03-30,Alabama,117,6
2020-03-30,Arizona,240,2
2020-03-30,Florida,752,12
2020-03-30,Georgia,349,19
2020-03-30,Indiana,274,3
2020-03-30,Montana,16,3
2020-03-30,Vermont,21,0
2020-03-30,Wyoming,8,0
2020-03-30,Arkansas,59,1
2020-03-30,Colorado,313,4
2020-03-30,Delaware,32,1
2020-03-30,Illinois,457,14
2020-03-30,Kentucky,41,2
2020-03-30,Maryland,170,4
2020-03-30,Michigan,1022,65
2020-03-30,Missouri,147,1
2020-03-30,Nebraska,49,1
2020-03-30,New York,7679,332
2020-03-30,Oklahoma,52,1
2020-03-30,Virginia,131,4
2020-03-30,Louisiana,485,34
2020-03-30,Minnesota,72,1
2020-03-30,Tennessee,152,6
2020-03-30,Wisconsin,147,3
2020-03-30,California,1155,16
2020-03-30,New Jersey,3250,38
2020-03-30,New Mexico,44,2
2020-03-30,Washington,283,14
2020-03-30,Connecticut,578,2
2020-03-30,Mississippi,89,2
2020-03-30,Puerto Rico,47,1
2020-03-30,North Dakota,11,2
2020-03-30,Pennsylvania,715,8
2020-03-30,Rhode Island,114,1
2020-03-30,South Dakota,10,0
2020-03-30,Massachusetts,797,8
2020-03-30,New Hampshire,56,0
2020-03-30,West Virginia,21,0
2020-03-30,North Carolina,138,0
2020-03-30,South Carolina,151,2
2020-03-30,Virgin Islands,7,0
2020-03-30,District of Columbia,59,4
2020-03-30,Northern Mariana Islands,0,0
2020-03-31,Guam,79,1
2020-03-31,Iowa,74,1
2020-03-31,Ohio,266,15
2020-03-31,Utah,81,1
2020-03-31,Idaho,111,2
2020-03-31,Maine,28,2
2020-03-31,Texas,534,11
2020-03-31,Alaska,14,0
2020-03-31,Hawaii,20,1
2020-03-31,Kansas,61,1
2020-03-31,Nevada,69,8
2020-03-31,Oregon,84,2
2020-03-31,Alabama,52,2
2020-03-31,Arizona,129,4
2020-03-31,Florida,1047,14
2020-03-31,Georgia,1084,23
2020-03-31,Indiana,371,15
2020-03-31,Montana,21,1
2020-03-31,Vermont,37,1
2020-03-31,Wyoming,25,0
2020-03-31,Arkansas,56,1
2020-03-31,Colorado,362,18
2020-03-31,Delaware,55,3
2020-03-31,Illinois,922,23
2020-03-31,Kentucky,110,7
2020-03-31,Maryland,248,3
2020-03-31,Michigan,1121,67
2020-03-31,Missouri,301,2
2020-03-31,Nebraska,8,1
2020-03-31,New York,8749,417
2020-03-31,Oklahoma,85,6
2020-03-31,Virginia,229,1
2020-03-31,Louisiana,1213,54
2020-03-31,Minnesota,53,2
2020-03-31,Tennessee,328,0
2020-03-31,Wisconsin,84,5
2020-03-31,California,1161,37
2020-03-31,New Jersey,2060,68
2020-03-31,New Mexico,34,1
2020-03-31,Washington,113,5
2020-03-31,Connecticut,557,33
2020-03-31,Mississippi,89,4
2020-03-31,Puerto Rico,65,2
2020-03-31,North Dakota,18,0
2020-03-31,Pennsylvania,841,24
2020-03-31,Rhode Island,80,4
2020-03-31,South Dakota,7,0
2020-03-31,Massachusetts,868,33
2020-03-31,New Hampshire,53,0
2020-03-31,West Virginia,17,0
2020-03-31,North Carolina,224,4
2020-03-31,South Carolina,158,4
2020-03-31,Virgin Islands,0,0
2020-03-31,District of Columbia,94,0
2020-03-31,Northern Mariana Islands,0,0
2020-04-01,Guam,8,1
2020-04-01,Iowa,51,2
2020-04-01,Ohio,348,10
2020-04-01,Utah,125,2
2020-04-01,Idaho,143,0
2020-04-01,Maine,41,2
2020-04-01,Texas,685,6
2020-04-01,Alaska,10,0
2020-04-01,Hawaii,34,0
2020-04-01,Kansas,54,1
2020-04-01,Nevada,166,6
2020-04-01,Oregon,46,1
2020-04-01,Alabama,107,15
2020-04-01,Arizona,115,5
2020-04-01,Florida,1024,15
2020-04-01,Georgia,631,29
2020-04-01,Indiana,405,15
2020-04-01,Montana,19,0
2020-04-01,Vermont,28,3
2020-04-01,Wyoming,17,0
2020-04-01,Arkansas,60,2
2020-04-01,Colorado,356,11
2020-04-01,Delaware,49,1
2020-04-01,Illinois,986,39
2020-04-01,Kentucky,84,2
2020-04-01,Maryland,323,15
2020-04-01,Michigan,1663,72
2020-04-01,Missouri,230,3
2020-04-01,Nebraska,56,1
2020-04-01,New York,8152,486
2020-04-01,Oklahoma,153,7
2020-04-01,Virginia,262,7
2020-04-01,Louisiana,1187,33
2020-04-01,Minnesota,60,5
2020-04-01,Tennessee,640,10
2020-04-01,Wisconsin,199,8
2020-04-01,California,1234,29
2020-04-01,New Jersey,3559,88
2020-04-01,New Mexico,48,1
2020-04-01,Washington,296,23
2020-04-01,Connecticut,429,16
2020-04-01,Mississippi,136,2
2020-04-01,Puerto Rico,47,3
2020-04-01,North Dakota,21,0
2020-04-01,Pennsylvania,808,2
2020-04-01,Rhode Island,78,2
2020-04-01,South Dakota,21,1
2020-04-01,Massachusetts,1118,33
2020-04-01,New Hampshire,48,1
2020-04-01,West Virginia,29,1
2020-04-01,North Carolina,54,1
2020-04-01,South Carolina,210,4
2020-04-01,Virgin Islands,0,0
2020-04-01,District of Columbia,91,2
2020-04-01,Northern Mariana Islands,4,1
2020-04-02,Guam,5,0
2020-04-02,Iowa,65,2
2020-04-02,Ohio,355,16
2020-04-02,Utah,65,0
2020-04-02,Idaho,221,0
2020-04-02,Maine,32,0
2020-04-02,Texas,625,16
2020-04-02,Alaska,3,0
2020-04-02,Hawaii,25,1
2020-04-02,Kansas,66,3
2020-04-02,Nevada,179,6
2020-04-02,Oregon,90,2
2020-04-02,Alabama,164,4
2020-04-02,Arizona,187,6
2020-04-02,Florida,1235,44
2020-04-02,Georgia,697,22
2020-04-02,Indiana,476,13
2020-04-02,Montana,24,0
2020-04-02,Vermont,17,1
2020-04-02,Wyoming,16,0
2020-04-02,Arkansas,59,2
2020-04-02,Colorado,382,16
2020-04-02,Delaware,25,1
2020-04-02,Illinois,717,19
2020-04-02,Kentucky,73,14
2020-04-02,Maryland,346,3
2020-04-02,Michigan,1499,81
2020-04-02,Missouri,254,6
2020-04-02,Nebraska,24,1
2020-04-02,New York,8608,548
2020-04-02,Oklahoma,160,4
2020-04-02,Virginia,194,7
2020-04-02,Louisiana,2728,37
2020-04-02,Minnesota,53,1
2020-04-02,Tennessee,179,9
2020-04-02,Wisconsin,180,4
2020-04-02,California,1374,35
2020-04-02,New Jersey,3335,184
2020-04-02,New Mexico,40,1
2020-04-02,Washington,997,23
2020-04-02,Connecticut,267,27
2020-04-02,Mississippi,104,4
2020-04-02,Puerto Rico,30,1
2020-04-02,North Dakota,12,0
2020-04-02,Pennsylvania,1211,16
2020-04-02,Rhode Island,91,2
2020-04-02,South Dakota,37,0
2020-04-02,Massachusetts,1228,32
2020-04-02,New Hampshire,64,1
2020-04-02,West Virginia,26,0
2020-04-02,North Carolina,277,6
2020-04-02,South Carolina,261,5
2020-04-02,Virgin Islands,7,0
2020-04-02,District of Columbia,67,1
2020-04-02,Northern Mariana Islands,2,0
2020-04-03,Guam,2,1
2020-04-03,Iowa,85,0
2020-04-03,Ohio,410,10
2020-04-03,Utah,171,0
2020-04-03,Idaho,122,1
2020-04-03,Maine,56,2
2020-04-03,Texas,789,18
2020-04-03,Alaska,10,0
2020-04-03,Hawaii,34,1
2020-04-03,Kansas,70,5
2020-04-03,Nevada,91,5
2020-04-03,Oregon,73,1
2020-04-03,Alabama,265,6
2020-04-03,Arizona,169,6
2020-04-03,Florida,1260,25
2020-04-03,Georgia,523,22
2020-04-03,Indiana,399,24
2020-04-03,Montana,21,0
2020-04-03,Vermont,51,0
2020-04-03,Wyoming,13,0
2020-04-03,Arkansas,55,0
2020-04-03,Colorado,454,14
2020-04-03,Delaware,57,2
2020-04-03,Illinois,1209,46
2020-04-03,Kentucky,15,0
2020-04-03,Maryland,427,6
2020-04-03,Michigan,1878,61
2020-04-03,Missouri,279,7
2020-04-03,Nebraska,23,0
2020-04-03,New York,10680,753
2020-04-03,Oklahoma,108,4
2020-04-03,Virginia,306,5
2020-04-03,Louisiana,1147,60
2020-04-03,Minnesota,47,4
2020-04-03,Tennessee,164,4
2020-04-03,Wisconsin,186,12
2020-04-03,California,1379,35
2020-04-03,New Jersey,4305,108
2020-04-03,New Mexico,92,3
2020-04-03,Washington,381,21
2020-04-03,Connecticut,1091,20
