date,state,cases,deaths
2020-04-17,Arizona,4507,174
2020-04-17,Florida,24745,725
2020-04-17,Georgia,16658,661
2020-04-17,Indiana,10154,519
2020-04-17,Montana,422,8
2020-04-17,Vermont,779,34
2020-04-17,Wyoming,401,2
2020-04-17,Arkansas,1695,37
2020-04-17,Colorado,9047,389
2020-04-17,Delaware,2323,61
2020-04-17,Illinois,27575,1142
2020-04-17,Kentucky,2522,140
2020-04-17,Maryland,11641,494
2020-04-17,Michigan,29952,2226
2020-04-17,Missouri,5283,184
2020-04-17,Nebraska,1216,24
2020-04-17,New York,233293,16473
2020-04-17,Oklahoma,2465,136
2020-04-17,Virginia,7490,238
2020-04-17,Louisiana,23118,1213
2020-04-17,Minnesota,2071,111
2020-04-17,Tennessee,6423,146
2020-04-17,Wisconsin,4045,205
2020-04-17,California,29398,1050
2020-04-17,New Jersey,78467,3840
2020-04-17,New Mexico,1711,51
2020-04-17,Washington,11445,610
2020-04-17,Connecticut,16809,1036
2020-04-17,Mississippi,3793,140
2020-04-17,Puerto Rico,1068,58
2020-04-17,North Dakota,439,9
2020-04-17,Pennsylvania,30121,1027
2020-04-17,Rhode Island,4177,118
2020-04-17,South Dakota,1410,7
2020-04-17,Massachusetts,34402,1404
2020-04-17,New Hampshire,1287,37
2020-04-17,West Virginia,776,16
2020-04-17,North Carolina,5859,159
2020-04-17,South Carolina,4086,116
2020-04-17,Virgin Islands,51,2
2020-04-17,District of Columbia,2476,86
2020-04-17,Northern Mariana Islands,14,2
2020-04-18,Guam,805,6
2020-04-18,Iowa,2513,74
2020-04-18,Ohio,10222,451
2020-04-18,Utah,2942,25
2020-04-18,Idaho,1668,44
2020-04-18,Maine,847,32
2020-04-18,Texas,18927,487
2020-04-18,Alaska,312,7
2020-04-18,Hawaii,568,9
2020-04-18,Kansas,1818,86
2020-04-18,Nevada,3626,155
2020-04-18,Oregon,1844,72
2020-04-18,Alabama,4723,147
2020-04-18,Arizona,4719,181
2020-04-18,Florida,25484,747
2020-04-18,Georgia,17014,670
2020-04-18,Indiana,10641,545
2020-04-18,Montana,426,10
2020-04-18,Vermont,803,36
2020-04-18,Wyoming,412,2
2020-04-18,Arkansas,1777,38
2020-04-18,Colorado,9433,409
2020-04-18,Delaware,2538,67
2020-04-18,Illinois,29160,1272
2020-04-18,Kentucky,2707,145
2020-04-18,Maryland,12379,534
2020-04-18,Michigan,30717,2307
2020-04-18,Missouri,5517,194
2020-04-18,Nebraska,1348,28
2020-04-18,New York,240542,17141
2020-04-18,Oklahoma,2570,139
2020-04-18,Virginia,8052,258
2020-04-18,Louisiana,23580,1267
2020-04-18,Minnesota,2213,121
2020-04-18,Tennessee,6624,148
2020-04-18,Wisconsin,4199,212
2020-04-18,California,30829,1146
2020-04-18,New Jersey,81420,4070
2020-04-18,New Mexico,1798,53
2020-04-18,Washington,11802,629
2020-04-18,Connecticut,17550,1086
2020-04-18,Mississippi,3974,152
2020-04-18,Puerto Rico,1118,60
2020-04-18,North Dakota,528,9
2020-04-18,Pennsylvania,31742,1150
2020-04-18,Rhode Island,4491,137
2020-04-18,South Dakota,1541,7
2020-04-18,Massachusetts,36372,1560
2020-04-18,New Hampshire,1342,38
2020-04-18,West Virginia,825,18
2020-04-18,North Carolina,6140,175
2020-04-18,South Carolina,4246,119
2020-04-18,Virgin Islands,53,3
2020-04-18,District of Columbia,2666,91
2020-04-18,Northern Mariana Islands,14,2
2020-04-19,Guam,808,6
2020-04-19,Iowa,2915,75
2020-04-19,Ohio,11602,471
2020-04-19,Utah,3071,27
2020-04-19,Idaho,1672,45
2020-04-19,Maine,867,34
2020-04-19,Texas,19441,503
2020-04-19,Alaska,317,7
2020-04-19,Hawaii,574,10
2020-04-19,Kansas,1896,94
2020-04-19,Nevada,3741,158
2020-04-19,Oregon,1910,74
2020-04-19,Alabama,4903,160
2020-04-19,Arizona,4929,188
2020-04-19,Florida,26306,773
2020-04-19,Georgia,17619,682
2020-04-19,Indiana,11210,562
2020-04-19,Montana,433,10
2020-04-19,Vermont,812,36
2020-04-19,Wyoming,422,2
2020-04-19,Arkansas,1781,39
2020-04-19,Colorado,9730,421
2020-04-19,Delaware,2538,67
2020-04-19,Illinois,30357,1302
2020-04-19,Kentucky,2960,149
2020-04-19,Maryland,12892,548
2020-04-19,Michigan,31348,2389
2020-04-19,Missouri,5667,196
2020-04-19,Nebraska,1473,28
2020-04-19,New York,246741,17793
2020-04-19,Oklahoma,2599,140
2020-04-19,Virginia,8536,277
2020-04-19,Louisiana,23928,1296
2020-04-19,Minnesota,2356,134
2020-04-19,Tennessee,6824,151
2020-04-19,Wisconsin,4346,222
2020-04-19,California,31544,1176
2020-04-19,New Jersey,85301,4202
2020-04-19,New Mexico,1845,55
2020-04-19,Washington,11805,637
2020-04-19,Connecticut,17962,1127
2020-04-19,Mississippi,4274,159
2020-04-19,Puerto Rico,1213,41
2020-04-19,North Dakota,585,10
2020-04-19,Pennsylvania,32992,1285
2020-04-19,Rhode Island,4706,150
2020-04-19,South Dakota,1635,7
2020-04-19,Massachusetts,38077,1706
2020-04-19,New Hampshire,1392,41
2020-04-19,West Virginia,890,20
2020-04-19,North Carolina,6493,183
2020-04-19,South Carolina,4377,120
2020-04-19,Virgin Islands,53,3
2020-04-19,District of Columbia,2793,96
2020-04-19,Northern Mariana Islands,14,2
2020-04-20,Guam,811,6
2020-04-20,Iowa,3175,79
2020-04-20,Ohio,12919,509
2020-04-20,Utah,3213,28
2020-04-20,Idaho,1736,48
2020-04-20,Maine,875,35
2020-04-20,Texas,20035,523
2020-04-20,Alaska,319,7
2020-04-20,Hawaii,578,10
2020-04-20,Kansas,2029,101
2020-04-20,Nevada,3830,163
2020-04-20,Oregon,1956,75
2020-04-20,Alabama,5078,164
2020-04-20,Arizona,5064,191
2020-04-20,Florida,27050,822
2020-04-20,Georgia,18447,767
2020-04-20,Indiana,11686,569
2020-04-20,Montana,433,12
2020-04-20,Vermont,816,37
2020-04-20,Wyoming,426,2
2020-04-20,Arkansas,1971,42
2020-04-20,Colorado,10106,448
2020-04-20,Delaware,2745,72
2020-04-20,Illinois,31508,1359
2020-04-20,Kentucky,3050,155
2020-04-20,Maryland,13750,582
2020-04-20,Michigan,31927,2466
2020-04-20,Missouri,5807,201
2020-04-20,Nebraska,1646,33
2020-04-20,New York,251608,18412
2020-04-20,Oklahoma,2680,143
2020-04-20,Virginia,8989,300
2020-04-20,Louisiana,24523,1328
2020-04-20,Minnesota,2470,143
2020-04-20,Tennessee,6994,156
2020-04-20,Wisconsin,4499,231
2020-04-20,California,33862,1223
2020-04-20,New Jersey,88806,4377
2020-04-20,New Mexico,1971,58
2020-04-20,Washington,12191,661
2020-04-20,Connecticut,19815,1331
2020-04-20,Mississippi,4512,169
2020-04-20,Puerto Rico,1252,42
2020-04-20,North Dakota,627,13
2020-04-20,Pennsylvania,34005,1366
2020-04-20,Rhode Island,5090,155
2020-04-20,South Dakota,1685,7
2020-04-20,Massachusetts,39643,1809
2020-04-20,New Hampshire,1447,42
2020-04-20,West Virginia,908,26
2020-04-20,North Carolina,6764,187
2020-04-20,South Carolina,4439,124
2020-04-20,Virgin Islands,54,3
2020-04-20,District of Columbia,2927,105
2020-04-20,Northern Mariana Islands,14,2
2020-04-21,Guam,852,6
2020-04-21,Iowa,3641,83
2020-04-21,Ohio,13725,557
2020-04-21,Utah,3301,32
2020-04-21,Idaho,1766,51
2020-04-21,Maine,888,36
2020-04-21,Texas,20949,552
2020-04-21,Alaska,327,7
2020-04-21,Hawaii,580,12
2020-04-21,Kansas,2113,107
2020-04-21,Nevada,3937,163
2020-04-21,Oregon,2002,78
2020-04-21,Alabama,5327,186
2020-04-21,Arizona,5251,213
2020-04-21,Florida,27861,866
2020-04-21,Georgia,19189,810
2020-04-21,Indiana,12097,630
2020-04-21,Montana,437,12
2020-04-21,Vermont,818,39
2020-04-21,Wyoming,441,6
2020-04-21,Arkansas,2262,43
2020-04-21,Colorado,10447,484
2020-04-21,Delaware,2931,82
2020-04-21,Illinois,33059,1479
2020-04-21,Kentucky,3193,172
2020-04-21,Maryland,14261,652
2020-04-21,Michigan,32935,2698
2020-04-21,Missouri,5941,221
2020-04-21,Nebraska,1726,38
2020-04-21,New York,255932,19040
2020-04-21,Oklahoma,2807,164
2020-04-21,Virginia,9629,325
2020-04-21,Louisiana,24854,1405
2020-04-21,Minnesota,2567,160
2020-04-21,Tennessee,7317,159
2020-04-21,Wisconsin,4620,243
2020-04-21,California,35844,1316
2020-04-21,New Jersey,92387,4753
2020-04-21,New Mexico,2072,65
2020-04-21,Washington,12345,683
2020-04-21,Connecticut,20360,1423
2020-04-21,Mississippi,4716,183
2020-04-21,Puerto Rico,915,43
2020-04-21,North Dakota,644,13
2020-04-21,Pennsylvania,35384,1620
2020-04-21,Rhode Island,5500,171
2020-04-21,South Dakota,1755,8
2020-04-21,Massachusetts,41199,1961
2020-04-21,New Hampshire,1491,42
2020-04-21,West Virginia,929,26
2020-04-21,North Carolina,6951,217
2020-04-21,South Carolina,4608,135
2020-04-21,Virgin Islands,54,3
2020-04-21,District of Columbia,3098,112
2020-04-21,Northern Mariana Islands,14,2
2020-04-22,Guam,911,6
2020-04-22,Iowa,3764,90
2020-04-22,Ohio,14117,610
2020-04-22,Utah,3451,34
2020-04-22,Idaho,1802,54
2020-04-22,Maine,907,39
2020-04-22,Texas,21769,571
2020-04-22,Alaska,333,7
2020-04-22,Hawaii,586,12
2020-04-22,Kansas,2290,111
2020-04-22,Nevada,4081,187
2020-04-22,Oregon,2059,78
2020-04-22,Alabama,5610,201
2020-04-22,Arizona,5459,236
2020-04-22,Florida,28301,926
2020-04-22,Georgia,20099,837
2020-04-22,Indiana,12438,661
2020-04-22,Montana,439,14
2020-04-22,Vermont,823,39
2020-04-22,Wyoming,447,6
2020-04-22,Arkansas,2392,44
2020-04-22,Colorado,10878,526
2020-04-22,Delaware,3200,89
2020-04-22,Illinois,35108,1577
2020-04-22,Kentucky,3373,185
2020-04-22,Maryland,14842,698
2020-04-22,Michigan,33929,2812
2020-04-22,Missouri,6137,236
2020-04-22,Nebraska,1826,42
2020-04-22,New York,261591,19647
2020-04-22,Oklahoma,2894,169
2020-04-22,Virginia,10265,349
2020-04-22,Louisiana,25317,1532
2020-04-22,Minnesota,2721,179
2020-04-22,Tennessee,7681,169
2020-04-22,Wisconsin,4845,247
2020-04-22,California,37573,1425
2020-04-22,New Jersey,95865,5063
2020-04-22,New Mexico,2210,71
2020-04-22,Washington,12539,696
2020-04-22,Connecticut,22469,1544
2020-04-22,Mississippi,4894,193
2020-04-22,Puerto Rico,915,46
2020-04-22,North Dakota,679,14
2020-04-22,Pennsylvania,36763,1720
2020-04-22,Rhode Island,5841,181
2020-04-22,South Dakota,1858,9
2020-04-22,Massachusetts,42944,2182
2020-04-22,New Hampshire,1588,48
2020-04-22,West Virginia,939,29
2020-04-22,North Carolina,7220,242
2020-04-22,South Carolina,4761,140
2020-04-22,Virgin Islands,54,3
2020-04-22,District of Columbia,3206,127
2020-04-22,Northern Mariana Islands,14,2
2020-04-23,Guam,979,6
2020-04-23,Iowa,3939,96
2020-04-23,Ohio,14694,656
2020-04-23,Utah,3621,35
2020-04-23,Idaho,1836,54
2020-04-23,Maine,937,44
2020-04-23,Texas,22706,601
2020-04-23,Alaska,335,7
2020-04-23,Hawaii,590,12
2020-04-23,Kansas,2625,112
2020-04-23,Nevada,4208,195
2020-04-23,Oregon,2127,83
2020-04-23,Alabama,5832,197
2020-04-23,Arizona,5769,257
2020-04-23,Florida,29640,986
2020-04-23,Georgia,20905,871
2020-04-23,Indiana,13039,706
2020-04-23,Montana,442,14
2020-04-23,Vermont,825,42
2020-04-23,Wyoming,453,7
2020-04-23,Arkansas,2599,45
2020-04-23,Colorado,11262,557
2020-04-23,Delaware,3308,92
2020-04-23,Illinois,36935,1696
2020-04-23,Kentucky,3548,194
2020-04-23,Maryland,15805,748
2020-04-23,Michigan,35252,2977
2020-04-23,Missouri,6321,248
2020-04-23,Nebraska,2190,46
2020-04-23,New York,267932,20212
2020-04-23,Oklahoma,3017,179
2020-04-23,Virginia,10999,375
2020-04-23,Louisiana,25798,1599
2020-04-23,Minnesota,2942,200
2020-04-23,Tennessee,8169,172
2020-04-23,Wisconsin,5052,257
2020-04-23,California,39534,1548
2020-04-23,New Jersey,99989,5368
2020-04-23,New Mexico,2379,78
2020-04-23,Washington,12906,717
2020-04-23,Connecticut,23100,1639
2020-04-23,Mississippi,5153,201
2020-04-23,Puerto Rico,1230,69
2020-04-23,North Dakota,709,15
2020-04-23,Pennsylvania,38334,1723
2020-04-23,Rhode Island,6256,189
2020-04-23,South Dakota,1956,9
2020-04-23,Massachusetts,46023,2360
2020-04-23,New Hampshire,1670,51
2020-04-23,West Virginia,981,31
2020-04-23,North Carolina,7608,253
2020-04-23,South Carolina,4917,150
2020-04-23,Virgin Islands,54,3
2020-04-23,District of Columbia,3361,139
2020-04-23,Northern Mariana Islands,14,2
2020-04-24,Guam,997,6
2020-04-24,Iowa,4459,107
2020-04-24,Ohio,15169,690
2020-04-24,Utah,3782,39
2020-04-24,Idaho,1870,54
2020-04-24,Maine,965,47
2020-04-24,Texas,23650,625
2020-04-24,Alaska,337,7
2020-04-24,Hawaii,595,13
2020-04-24,Kansas,2841,117
2020-04-24,Nevada,4398,203
2020-04-24,Oregon,2177,86
2020-04-24,Alabama,6026,209
2020-04-24,Arizona,6045,268
2020-04-24,Florida,30525,1045
2020-04-24,Georgia,21575,889
2020-04-24,Indiana,13680,741
2020-04-24,Montana,444,14
2020-04-24,Vermont,827,43
2020-04-24,Wyoming,473,7
2020-04-24,Arkansas,2810,47
2020-04-24,Colorado,12255,672
2020-04-24,Delaware,3442,100
2020-04-24,Illinois,39658,1804
2020-04-24,Kentucky,3779,203
2020-04-24,Maryland,16693,798
2020-04-24,Michigan,36627,3084
2020-04-24,Missouri,6625,267
2020-04-24,Nebraska,2474,50
2020-04-24,New York,276218,20759
2020-04-24,Oklahoma,3120,188
2020-04-24,Virginia,11595,413
2020-04-24,Louisiana,26199,1660
2020-04-24,Minnesota,3185,221
2020-04-24,Tennessee,8618,172
2020-04-24,Wisconsin,5356,262
2020-04-24,California,41368,1619
2020-04-24,New Jersey,102196,5617
2020-04-24,New Mexico,2524,84
2020-04-24,Washington,13120,731
2020-04-24,Connecticut,23921,1764
2020-04-24,Mississippi,5434,209
2020-04-24,Puerto Rico,1276,77
2020-04-24,North Dakota,748,15
2020-04-24,Pennsylvania,40298,1786
2020-04-24,Rhode Island,6699,202
2020-04-24,South Dakota,2040,10
2020-04-24,Massachusetts,50969,2556
2020-04-24,New Hampshire,1720,53
2020-04-24,West Virginia,1010,32
2020-04-24,North Carolina,8052,270
2020-04-24,South Carolina,5070,157
2020-04-24,Virgin Islands,54,3
2020-04-24,District of Columbia,3528,153
2020-04-24,Northern Mariana Islands,14,2
2020-04-25,Guam,997,6
2020-04-25,Iowa,5109,112
2020-04-25,Ohio,15587,711
2020-04-25,Utah,3950,41
2020-04-25,Idaho,1887,56
2020-04-25,Maine,990,50
2020-04-25,Texas,24494,662
2020-04-25,Alaska,337,7
2020-04-25,Hawaii,597,14
2020-04-25,Kansas,3090,119
2020-04-25,Nevada,4539,206
2020-04-25,Oregon,2253,87
2020-04-25,Alabama,6213,213
2020-04-25,Arizona,6280,275
2020-04-25,Florida,30831,1054
2020-04-25,Georgia,22225,897
2020-04-25,Indiana,14395,785
2020-04-25,Montana,445,14
2020-04-25,Vermont,843,45
2020-04-25,Wyoming,473,7
2020-04-25,Arkansas,2909,48
2020-04-25,Colorado,12967,670
2020-04-25,Delaware,3576,112
2020-04-25,Illinois,41777,1884
2020-04-25,Kentucky,3905,208
2020-04-25,Maryland,17844,875
2020-04-25,Michigan,37184,3273
2020-04-25,Missouri,6826,280
2020-04-25,Nebraska,2898,52
2020-04-25,New York,286901,21326
2020-04-25,Oklahoma,3193,194
2020-04-25,Virginia,12365,436
2020-04-25,Louisiana,26571,1703
2020-04-25,Minnesota,3446,244
2020-04-25,Tennessee,8918,179
2020-04-25,Wisconsin,5687,266
2020-04-25,California,42590,1692
2020-04-25,New Jersey,105523,5863
2020-04-25,New Mexico,2662,93
2020-04-25,Washington,13484,743
2020-04-25,Connecticut,24582,1862
2020-04-25,Mississippi,5718,221
2020-04-25,Puerto Rico,1307,83
2020-04-25,North Dakota,803,16
2020-04-25,Pennsylvania,41626,1842
2020-04-25,Rhode Island,7129,215
2020-04-25,South Dakota,2147,10
2020-04-25,Massachusetts,53348,2730
2020-04-25,New Hampshire,1793,60
2020-04-25,West Virginia,1025,33
2020-04-25,North Carolina,8542,300
2020-04-25,South Carolina,5253,166
2020-04-25,Virgin Islands,55,3
2020-04-25,District of Columbia,3699,165
2020-04-25,Northern Mariana Islands,14,2
2020-04-26,Guam,997,6
2020-04-26,Iowa,5490,118
2020-04-26,Ohio,15963,728
2020-04-26,Utah,4123,41
2020-04-26,Idaho,1897,56
2020-04-26,Maine,1015,50
2020-04-26,Texas,25209,676
2020-04-26,Alaska,339,7
2020-04-26,Hawaii,599,14
2020-04-26,Kansas,3197,120
2020-04-26,Nevada,4638,206
2020-04-26,Oregon,2311,91
2020-04-26,Alabama,6421,219
2020-04-26,Arizona,6526,277
2020-04-26,Florida,31520,1073
2020-04-26,Georgia,22459,907
2020-04-26,Indiana,15012,813
2020-04-26,Montana,448,14
2020-04-26,Vermont,851,45
2020-04-26,Wyoming,502,7
2020-04-26,Arkansas,3001,50
2020-04-26,Colorado,13440,678
2020-04-26,Delaware,4034,120
2020-04-26,Illinois,43903,1943
2020-04-26,Kentucky,4074,211
2020-04-26,Maryland,18664,910
2020-04-26,Michigan,37751,3314
2020-04-26,Missouri,6997,282
2020-04-26,Nebraska,3126,54
2020-04-26,New York,292914,21804
2020-04-26,Oklahoma,3253,195
2020-04-26,Virginia,12969,448
2020-04-26,Louisiana,26832,1729
2020-04-26,Minnesota,3602,272
2020-04-26,Tennessee,9435,182
2020-04-26,Wisconsin,5911,274
2020-04-26,California,43691,1716
2020-04-26,New Jersey,109038,5938
2020-04-26,New Mexico,2728,99
2020-04-26,Washington,13663,757
2020-04-26,Connecticut,25269,1925
2020-04-26,Mississippi,5911,227
2020-04-26,Puerto Rico,1371,84
2020-04-26,North Dakota,867,17
2020-04-26,Pennsylvania,42709,1871
2020-04-26,Rhode Island,7439,226
2020-04-26,South Dakota,2213,11
2020-04-26,Massachusetts,54938,2899
2020-04-26,New Hampshire,1864,60
2020-04-26,West Virginia,1053,34
2020-04-26,North Carolina,8830,309
2020-04-26,South Carolina,5490,174
2020-04-26,Virgin Islands,57,4
2020-04-26,District of Columbia,3841,178
2020-04-26,Northern Mariana Islands,14,2
2020-04-27,Guam,1113,6
2020-04-27,Iowa,5868,127
2020-04-27,Ohio,16325,753
2020-04-27,Utah,4236,41
2020-04-27,Idaho,1917,58
2020-04-27,Maine,1023,51
2020-04-27,Texas,25963,699
2020-04-27,Alaska,343,7
2020-04-27,Hawaii,600,16
2020-04-27,Kansas,3406,126
2020-04-27,Nevada,4708,219
2020-04-27,Oregon,2354,92
2020-04-27,Alabama,6539,228
2020-04-27,Arizona,6716,277
2020-04-27,Florida,32130,1087
2020-04-27,Georgia,23229,981
2020-04-27,Indiana,16137,932
2020-04-27,Montana,449,14
2020-04-27,Vermont,855,46
2020-04-27,Wyoming,520,7
2020-04-27,Arkansas,3069,51
2020-04-27,Colorado,13804,705
2020-04-27,Delaware,4162,125
2020-04-27,Illinois,45883,1992
2020-04-27,Kentucky,4146,216
2020-04-27,Maryland,19574,945
2020-04-27,Michigan,38190,3406
2020-04-27,Missouri,7171,296
2020-04-27,Nebraska,3487,54
2020-04-27,New York,296991,22267
2020-04-27,Oklahoma,3280,197
2020-04-27,Virginia,13534,458
2020-04-27,Louisiana,27111,1740
2020-04-27,Minnesota,3816,286
2020-04-27,Tennessee,9739,184
2020-04-27,Wisconsin,6081,281
2020-04-27,California,45208,1800
2020-04-27,New Jersey,111188,6044
2020-04-27,New Mexico,2825,104
2020-04-27,Washington,13864,771
2020-04-27,Connecticut,25997,2012
2020-04-27,Mississippi,6094,229
2020-04-27,Puerto Rico,1388,84
2020-04-27,North Dakota,942,19
2020-04-27,Pennsylvania,43728,1946
2020-04-27,Rhode Island,7708,233
2020-04-27,South Dakota,2246,11
2020-04-27,Massachusetts,56462,3003
2020-04-27,New Hampshire,1938,60
2020-04-27,West Virginia,1077,37
2020-04-27,North Carolina,9035,331
2020-04-27,South Carolina,5613,177
2020-04-27,Virgin Islands,59,4
2020-04-27,District of Columbia,3892,185
2020-04-27,Northern Mariana Islands,14,2
2020-04-28,Guam,1114,6
2020-04-28,Iowa,6376,136
2020-04-28,Ohio,16769,799
2020-04-28,Utah,4343,45
2020-04-28,Idaho,1952,60
2020-04-28,Maine,1040,51
2020-04-28,Texas,26868,738
2020-04-28,Alaska,349,7
2020-04-28,Hawaii,602,16
2020-04-28,Kansas,3601,127
2020-04-28,Nevada,4812,225
2020-04-28,Oregon,2385,99
2020-04-28,Alabama,6750,242
2020-04-28,Arizona,6948,297
2020-04-28,Florida,32838,1170
2020-04-28,Georgia,23607,1022
2020-04-28,Indiana,16783,992
2020-04-28,Montana,451,15
2020-04-28,Vermont,862,46
2020-04-28,Wyoming,536,7
2020-04-28,Arkansas,3127,57
2020-04-28,Colorado,14239,734
2020-04-28,Delaware,4575,137
2020-04-28,Illinois,48102,2132
2020-04-28,Kentucky,4375,231
2020-04-28,Maryland,20200,1016
2020-04-28,Michigan,39234,3566
2020-04-28,Missouri,7306,324
2020-04-28,Nebraska,3613,56
2020-04-28,New York,300276,22777
2020-04-28,Oklahoma,3410,207
2020-04-28,Virginia,14338,492
2020-04-28,Louisiana,27329,1801
2020-04-28,Minnesota,4181,301
2020-04-28,Tennessee,9974,190
2020-04-28,Wisconsin,6289,300
2020-04-28,California,46570,1884
2020-04-28,New Jersey,113856,6442
2020-04-28,New Mexico,2975,110
2020-04-28,Washington,14059,792
2020-04-28,Connecticut,26312,2089
2020-04-28,Mississippi,6342,239
2020-04-28,Puerto Rico,1400,86
2020-04-28,North Dakota,991,19
2020-04-28,Pennsylvania,45323,2092
2020-04-28,Rhode Island,7926,239
2020-04-28,South Dakota,2314,11
2020-04-28,Massachusetts,58302,3153
2020-04-28,New Hampshire,2010,60
2020-04-28,West Virginia,1095,38
2020-04-28,North Carolina,9568,353
2020-04-28,South Carolina,5735,192
2020-04-28,Virgin Islands,59,4
2020-04-28,District of Columbia,3994,190
2020-04-28,Northern Mariana Islands,14,2
2020-04-29,Guam,1114,6
2020-04-29,Iowa,6843,148
2020-04-29,Ohio,17303,937
2020-04-29,Utah,4499,45
2020-04-29,Idaho,1984,60
2020-04-29,Maine,1056,52
2020-04-29,Texas,27839,776
2020-04-29,Alaska,353,7
2020-04-29,Hawaii,605,16
2020-04-29,Kansas,3811,132
2020-04-29,Nevada,4934,237
2020-04-29,Oregon,2446,101
2020-04-29,Alabama,6925,262
2020-04-29,Arizona,7202,308
2020-04-29,Florida,33185,1216
2020-04-29,Georgia,24300,1086
2020-04-29,Indiana,17409,1065
2020-04-29,Montana,451,16
2020-04-29,Vermont,862,46
2020-04-29,Wyoming,544,7
2020-04-29,Arkansas,3207,59
2020-04-29,Colorado,14680,764
2020-04-29,Delaware,4655,144
2020-04-29,Illinois,50355,2221
2020-04-29,Kentucky,4538,235
2020-04-29,Maryland,20942,1078
2020-04-29,Michigan,40360,3670
2020-04-29,Missouri,7426,331
2020-04-29,Nebraska,3876,67
2020-04-29,New York,304994,23287
2020-04-29,Oklahoma,3473,214
2020-04-29,Virginia,14961,522
2020-04-29,Louisiana,27703,1845
2020-04-29,Minnesota,4644,319
2020-04-29,Tennessee,10255,196
2020-04-29,Wisconsin,6520,308
2020-04-29,California,48904,1961
2020-04-29,New Jersey,116264,6770
2020-04-29,New Mexico,3213,112
2020-04-29,Washington,14378,805
2020-04-29,Connecticut,26767,2168
2020-04-29,Mississippi,6569,250
2020-04-29,Puerto Rico,1465,86
2020-04-29,North Dakota,1033,19
2020-04-29,Pennsylvania,46191,2392
2020-04-29,Rhode Island,8247,251
2020-04-29,South Dakota,2375,13
2020-04-29,Massachusetts,60265,3405
2020-04-29,New Hampshire,2054,66
2020-04-29,West Virginia,1109,40
2020-04-29,North Carolina,9947,366
2020-04-29,South Carolina,5881,232
2020-04-29,Virgin Islands,66,4
2020-04-29,District of Columbia,4106,205
2020-04-29,Northern Mariana Islands,14,2
2020-04-30,Guam,1115,6
2020-04-30,Iowa,7145,162
2020-04-30,Ohio,18027,975
2020-04-30,Utah,4672,46
2020-04-30,Idaho,2016,63
2020-04-30,Maine,1095,53
2020-04-30,Texas,29072,828
2020-04-30,Alaska,353,7
2020-04-30,Hawaii,609,16
2020-04-30,Kansas,4305,133
2020-04-30,Nevada,5053,243
2020-04-30,Oregon,2510,103
2020-04-30,Alabama,7068,272
2020-04-30,Arizona,7648,320
2020-04-30,Florida,33683,1267
2020-04-30,Georgia,25431,1121
2020-04-30,Indiana,18099,1114
2020-04-30,Montana,452,16
2020-04-30,Vermont,866,48
2020-04-30,Wyoming,559,7
2020-04-30,Arkansas,3281,61
2020-04-30,Colorado,15207,775
2020-04-30,Delaware,4734,152
2020-04-30,Illinois,52918,2361
2020-04-30,Kentucky,4708,240
2020-04-30,Maryland,21825,1139
2020-04-30,Michigan,41347,3788
2020-04-30,Missouri,7563,341
2020-04-30,Nebraska,4332,70
2020-04-30,New York,309696,23616
2020-04-30,Oklahoma,3618,222
2020-04-30,Virginia,15846,552
2020-04-30,Louisiana,28044,1905
2020-04-30,Minnesota,5136,343
2020-04-30,Tennessee,10506,200
2020-04-30,Wisconsin,6854,316
2020-04-30,California,50470,2057
2020-04-30,New Jersey,118652,7228
2020-04-30,New Mexico,3411,123
2020-04-30,Washington,14696,822
2020-04-30,Connecticut,27700,2257
2020-04-30,Mississippi,6815,261
2020-04-30,Puerto Rico,1537,92
2020-04-30,North Dakota,1067,19
2020-04-30,Pennsylvania,48224,2580
2020-04-30,Rhode Island,8621,266
2020-04-30,South Dakota,2450,17
2020-04-30,Massachusetts,62205,3562
2020-04-30,New Hampshire,2146,72
2020-04-30,West Virginia,1125,44
2020-04-30,North Carolina,10507,385
2020-04-30,South Carolina,6095,244
2020-04-30,Virgin Islands,66,4
2020-04-30,District of Columbia,4323,224
2020-04-30,Northern Mariana Islands,14,2
2020-05-01,Guam,1115,6
2020-05-01,Iowa,7883,170
2020-05-01,Ohio,18743,1002
2020-05-01,Utah,4829,46
2020-05-01,Idaho,2035,63
2020-05-01,Maine,1123,55
2020-05-01,Texas,30342,853
2020-05-01,Alaska,362,7
2020-05-01,Hawaii,610,16
2020-05-01,Kansas,4510,136
2020-05-01,Nevada,5249,254
2020-05-01,Oregon,2579,104
2020-05-01,Alabama,7294,289
2020-05-01,Arizona,7962,330
2020-05-01,Florida,34720,1313
2020-05-01,Georgia,26436,1153
2020-05-01,Indiana,18941,1175
2020-05-01,Montana,452,16
2020-05-01,Vermont,879,49
2020-05-01,Wyoming,566,7
2020-05-01,Arkansas,3310,64
2020-05-01,Colorado,15661,818
2020-05-01,Delaware,4918,159
2020-05-01,Illinois,56055,2464
2020-05-01,Kentucky,4879,248
2020-05-01,Maryland,23566,1192
2020-05-01,Michigan,42348,3866
2020-05-01,Missouri,7840,355
2020-05-01,Nebraska,4838,72
2020-05-01,New York,313575,23841
2020-05-01,Oklahoma,3748,230
2020-05-01,Virginia,16901,581
2020-05-01,Louisiana,28754,1970
2020-05-01,Minnesota,5730,371
2020-05-01,Tennessee,11781,205
2020-05-01,Wisconsin,7314,327
2020-05-01,California,52318,2147
2020-05-01,New Jersey,121190,7538
